"","OP_CODE","SumMaxN","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN","Small_MaxN","Medium_MaxN","Large_MaxN"
"349","FP_201_ASH064",23,2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus olivaceus",100,"Large",TRUE,1,8,11,4
"350","FP_201_ASH064",23,2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","after","Lethrinus olivaceus",100,"Large",TRUE,1,8,11,4
"351","FP_201_ASH064",23,2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","before","Lethrinus ravus",25,"Small",TRUE,2,8,11,4
"352","FP_201_ASH064",23,2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus ravus",25,"Small",TRUE,2,8,11,4
"353","FP_201_ASH064",23,2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","after","Lethrinus ravus",25,"Small",TRUE,2,8,11,4
"354","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,3,8,11,4
"355","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,3,8,11,4
"356","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,3,8,11,4
"357","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","before","Lutjanus decussatus",35,"Small",TRUE,4,8,11,4
"358","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,4,8,11,4
"359","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,4,8,11,4
"360","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","before","Lutjanus gibbus",50,"Medium",TRUE,1,8,11,4
"361","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus gibbus",50,"Medium",TRUE,1,8,11,4
"362","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","after","Lutjanus gibbus",50,"Medium",TRUE,1,8,11,4
"363","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","before","Lutjanus rivulatus",80,"Medium",TRUE,1,8,11,4
"364","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus rivulatus",80,"Medium",TRUE,1,8,11,4
"365","FP_201_ASH064",23,2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","after","Lutjanus rivulatus",80,"Medium",TRUE,1,8,11,4
"366","FP_201_ASH064",23,2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","before","Aethaloperca rogaa",60,"Medium",TRUE,1,8,11,4
"367","FP_201_ASH064",23,2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","arrival","Aethaloperca rogaa",60,"Medium",TRUE,1,8,11,4
"368","FP_201_ASH064",23,2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","after","Aethaloperca rogaa",60,"Medium",TRUE,1,8,11,4
"369","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis argus",60,"Medium",TRUE,2,8,11,4
"370","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis argus",60,"Medium",TRUE,2,8,11,4
"371","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis argus",60,"Medium",TRUE,2,8,11,4
"372","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis urodeta",28,"Small",TRUE,2,8,11,4
"373","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis urodeta",28,"Small",TRUE,2,8,11,4
"374","FP_201_ASH064",23,2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis urodeta",28,"Small",TRUE,2,8,11,4
"375","FP_201_ASH064",23,2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","before","Epinephelus fuscoguttatus",120,"Large",TRUE,1,8,11,4
"376","FP_201_ASH064",23,2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","arrival","Epinephelus fuscoguttatus",120,"Large",TRUE,1,8,11,4
"377","FP_201_ASH064",23,2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","after","Epinephelus fuscoguttatus",120,"Large",TRUE,1,8,11,4
"378","FP_201_ASH064",23,2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,1,8,11,4
"379","FP_201_ASH064",23,2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,1,8,11,4
"380","FP_201_ASH064",23,2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,1,8,11,4
"381","FP_201_ASH068",9,2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",17.0487,0,NA,27,0,"Sand","Low","absent","Carangoides ferdau",70,"Medium",TRUE,1,0,5,4
"382","FP_201_ASH068",9,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",14.331,0,NA,27,0,"Sand","Low","absent","Carangoides orthogrammus",75,"Medium",TRUE,2,0,5,4
"383","FP_201_ASH068",9,2016,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",20.6618,0,NA,27,0,"Sand","Low","absent","Carangoides plagiotaenia",50,"Medium",TRUE,1,0,5,4
"384","FP_201_ASH068",9,2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",31.9948,0,NA,27,0,"Sand","Low","absent","Caranx melampygus",117,"Large",TRUE,1,0,5,4
"385","FP_201_ASH068",9,2016,19.3165,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",11.8952,1,7.4213,27,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",TRUE,1,0,5,4
"386","FP_201_ASH068",9,2016,10.743,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",10.4343,1,0.3087,27,0,"Sand","Low","absent","Lethrinus olivaceus",100,"Large",TRUE,2,0,5,4
"387","FP_201_ASH068",9,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",22.8545,0,NA,27,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,1,0,5,4
"388","FP_201_ASH088",9,2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",47.5503,0,NA,32,0,"Sand","Low","arrival","Caranx ignobilis",170,"Large",TRUE,6,0,0,9
"389","FP_201_ASH088",9,2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",47.5503,0,NA,32,0,"Sand","Low","after","Caranx ignobilis",170,"Large",TRUE,6,0,0,9
"390","FP_201_ASH088",9,2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",49.1047,0,NA,32,0,"Sand","Low","arrival","Gnathanodon speciosus",120,"Large",TRUE,2,0,0,9
"391","FP_201_ASH088",9,2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",49.1047,0,NA,32,0,"Sand","Low","after","Gnathanodon speciosus",120,"Large",TRUE,2,0,0,9
"392","FP_201_ASH088",9,2016,51.9781,"Carcharhinidae","Galeocerdo","cuvier","Carcharhinidae Galeocerdo cuvier",40.8559,1,11.1222,32,0,"Sand","Low","arrival","Galeocerdo cuvier",750,"Large",TRUE,1,0,0,9
"393","FP_201_ASH088",9,2016,51.9781,"Carcharhinidae","Galeocerdo","cuvier","Carcharhinidae Galeocerdo cuvier",40.8559,1,11.1222,32,0,"Sand","Low","after","Galeocerdo cuvier",750,"Large",TRUE,1,0,0,9
"394","FP_201_ASH105",9,2016,NA,"Lutjanidae","Lutjanus","vitta","Lutjanidae Lutjanus vitta",6.7912,0,NA,32.6,0,"Sand","Low","absent","Lutjanus vitta",40,"Small",TRUE,9,9,0,0
"395","FP_201_ASH108",21,2016,NA,"Carangidae","Carangoides","gymnostethus","Carangidae Carangoides gymnostethus",36.2479,0,NA,27,0,"Sand","Low","absent","Carangoides gymnostethus",90,"Medium",TRUE,2,0,18,3
"396","FP_201_ASH108",21,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",21.6867,0,NA,27,0,"Sand","Low","absent","Carangoides orthogrammus",75,"Medium",TRUE,2,0,18,3
"397","FP_201_ASH108",21,2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",24.395,0,NA,27,0,"Sand","Low","absent","Caranx melampygus",117,"Large",TRUE,1,0,18,3
"398","FP_201_ASH108",21,2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",14.1781,0,NA,27,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",TRUE,8,0,18,3
"399","FP_201_ASH108",21,2016,44.4917,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",13.1476,1,31.3441,27,0,"Sand","Low","absent","Lethrinus microdon",80,"Medium",TRUE,3,0,18,3
"400","FP_201_ASH108",21,2016,13.7905,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.5043,1,2.2862,27,0,"Sand","Low","absent","Lethrinus rubrioperculatus",50,"Medium",TRUE,3,0,18,3
"401","FP_201_ASH108",21,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",21.69,0,NA,27,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,2,0,18,3
"402","FP_201_ASH112",13,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","before","Carangoides orthogrammus",75,"Medium",TRUE,1,0,8,5
"403","FP_201_ASH112",13,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1,0,8,5
"404","FP_201_ASH112",13,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","after","Carangoides orthogrammus",75,"Medium",TRUE,1,0,8,5
"405","FP_201_ASH112",13,2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand ","Low","after","Carangoides orthogrammus",75,"Medium",TRUE,1,0,8,5
"406","FP_201_ASH112",13,2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,8,5
"407","FP_201_ASH112",13,2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,8,5
"408","FP_201_ASH112",13,2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,8,5
"409","FP_201_ASH112",13,2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand ","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,8,5
"410","FP_201_ASH112",13,2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","before","Gymnocranius grandoculis",80,"Medium",TRUE,2,0,8,5
"411","FP_201_ASH112",13,2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","arrival","Gymnocranius grandoculis",80,"Medium",TRUE,2,0,8,5
"412","FP_201_ASH112",13,2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,2,0,8,5
"413","FP_201_ASH112",13,2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand ","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,2,0,8,5
"414","FP_201_ASH112",13,2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","before","Lethrinus microdon",80,"Medium",TRUE,2,0,8,5
"415","FP_201_ASH112",13,2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","arrival","Lethrinus microdon",80,"Medium",TRUE,2,0,8,5
"416","FP_201_ASH112",13,2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","after","Lethrinus microdon",80,"Medium",TRUE,2,0,8,5
"417","FP_201_ASH112",13,2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand ","Low","after","Lethrinus microdon",80,"Medium",TRUE,2,0,8,5
"418","FP_201_ASH112",13,2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","before","Lethrinus olivaceus",100,"Large",TRUE,2,0,8,5
"419","FP_201_ASH112",13,2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","arrival","Lethrinus olivaceus",100,"Large",TRUE,2,0,8,5
"420","FP_201_ASH112",13,2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","after","Lethrinus olivaceus",100,"Large",TRUE,2,0,8,5
"421","FP_201_ASH112",13,2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand ","Low","after","Lethrinus olivaceus",100,"Large",TRUE,2,0,8,5
"422","FP_201_ASH112",13,2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,8,5
"423","FP_201_ASH112",13,2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,8,5
"424","FP_201_ASH112",13,2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,8,5
"425","FP_201_ASH112",13,2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand ","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,8,5
"426","FP_201_ASH112",13,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","before","Aprion virescens",112,"Large",TRUE,2,0,8,5
"427","FP_201_ASH112",13,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","arrival","Aprion virescens",112,"Large",TRUE,2,0,8,5
"428","FP_201_ASH112",13,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","after","Aprion virescens",112,"Large",TRUE,2,0,8,5
"429","FP_201_ASH112",13,2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand ","Low","after","Aprion virescens",112,"Large",TRUE,2,0,8,5
"430","FP_201_ASH112",13,2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","before","Lutjanus bohar",90,"Medium",TRUE,1,0,8,5
"431","FP_201_ASH112",13,2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","arrival","Lutjanus bohar",90,"Medium",TRUE,1,0,8,5
"432","FP_201_ASH112",13,2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","after","Lutjanus bohar",90,"Medium",TRUE,1,0,8,5
"433","FP_201_ASH112",13,2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand ","Low","after","Lutjanus bohar",90,"Medium",TRUE,1,0,8,5
"434","DEH_1_1",1,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",26.35,0,NA,22,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,1,0,0,1
"435","DEH_1_2",8,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",14.8,0,NA,21,5,"Other","Low","before","Variola albimarginata",65,"Medium",TRUE,1,0,7,1
"436","DEH_1_2",8,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",14.8,0,NA,21,5,"Other","Low","arrival","Variola albimarginata",65,"Medium",TRUE,1,0,7,1
"437","DEH_1_2",8,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",14.8,0,NA,21,5,"Other","Low","after","Variola albimarginata",65,"Medium",TRUE,1,0,7,1
"438","DEH_1_2",8,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",15.63333,0,NA,21,5,"Other","Low","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,7,1
"439","DEH_1_2",8,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",15.63333,0,NA,21,5,"Other","Low","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,7,1
"440","DEH_1_2",8,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",15.63333,0,NA,21,5,"Other","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,7,1
"441","DEH_1_2",8,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.68333,0,NA,21,5,"Other","Low","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,6,0,7,1
"442","DEH_1_2",8,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.68333,0,NA,21,5,"Other","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,6,0,7,1
"443","DEH_1_2",8,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.68333,0,NA,21,5,"Other","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,6,0,7,1
"444","DEH_1_3",3,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",12.8,0,NA,24,10,"Other","Medium","absent","Lethrinus olivaceus",100,"Large",TRUE,2,0,1,2
"445","DEH_1_3",3,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",9.85,0,NA,24,10,"Other","Medium","absent","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,0,1,2
"446","DEH_1_4",15,2004,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",28.98333,0,NA,31,10,"Reef","Medium","absent","Lethrinus amboinensis",70,"Medium",TRUE,1,5,8,2
"447","DEH_1_4",15,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",16.06667,0,NA,31,10,"Reef","Medium","absent","Lethrinus olivaceus",100,"Large",TRUE,2,5,8,2
"448","DEH_1_4",15,2004,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",20.61667,0,NA,31,10,"Reef","Medium","absent","Lethrinus ravus",25,"Small",TRUE,1,5,8,2
"449","DEH_1_4",15,2004,23.41667,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",9.08333,1,14.33334,31,10,"Reef","Medium","absent","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,5,8,2
"450","DEH_1_4",15,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",24.33333,0,NA,31,10,"Reef","Medium","absent","Lutjanus bohar",90,"Medium",TRUE,1,5,8,2
"451","DEH_1_4",15,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",7.85,0,NA,31,10,"Reef","Medium","absent","Lutjanus decussatus",35,"Small",TRUE,3,5,8,2
"452","DEH_1_4",15,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",44.6,0,NA,31,10,"Reef","Medium","absent","Variola albimarginata",65,"Medium",TRUE,1,5,8,2
"453","DEH_1_4",15,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",8.45,0,NA,31,10,"Reef","Medium","absent","Gymnocranius grandoculis",80,"Medium",TRUE,3,5,8,2
"454","DEH_1_4",15,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",6.91666,0,NA,31,10,"Reef","Medium","absent","Cephalopholis urodeta",28,"Small",TRUE,1,5,8,2
"455","DEH_1_5",9,2004,NA,"Carangidae","Carangoides","fulvoguttatus","Carangidae Carangoides fulvoguttatus",24.03333,0,NA,26,0,"Other","Low","absent","Carangoides fulvoguttatus",120,"Large",TRUE,1,0,6,3
"456","DEH_1_5",9,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",17.35,0,NA,26,0,"Other","Low","absent","Gymnocranius grandoculis",80,"Medium",TRUE,2,0,6,3
