Bruvs,Spec,SumOfMAXNUM,CRUISENUM,LOCATION,FAMILY,GENUS,SPECIES,CAABCODE,STAGE,TIMEFIRSTSEEN,TIMEMAXNUMSEEN,TIMEFIRSTFEED,ACTIVITY,TAPEREADER
"DEH_6, 2",Aetobatus ocellatus,1,30,Ashmore Reef,Myliobatidae,Aetobatus,ocellatus,37039003,AD,8.6,8.6,,P,Ross Marriott
"DEH_7, 2",Gnathanodon speciosus,1,30,Ashmore Reef,Carangidae,Gnathanodon,speciosus,37337012,AD,38.4,38.4,,P,Ross Marriott
"DEH_7, 2",Halichoeres marginatus,1,30,Ashmore Reef,Labridae,Halichoeres,marginatus,37384114,AD,59.93333,59.93333,,P,Ross Marriott
"DEH_7, 2",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,35.26667,35.26667,,P,Ross Marriott
"DEH_7, 2",Lethrinus ravus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,6.83333,6.83333,26.65,F,Ross Marriott
"DEH_7, 2",Lutjanus bohar,4,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,4.9,58.81667,,P,Ross Marriott
"DEH_7, 2",Lutjanus bohar,3,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,JUV,7.6,17.48333,,P,Ross Marriott
"DEH_7, 2",Lutjanus decussatus,1,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,4.41666,4.41666,,P,Ross Marriott
"DEH_7, 2",Forcipiger longirostris,1,30,Ashmore Reef,Chaetodontidae,Forcipiger,longirostris,37365069,AD,57.03333,57.03333,,P,Ross Marriott
"DEH_5, 6",Lutjanus vitta,8,30,Ashmore Reef,Lutjanidae,Lutjanus,vitta,37346003,AD,3,3.41666,4.4,F,Ross Marriott
"DEH_6, 2",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,35.81667,35.81667,,P,Ross Marriott
"DEH_5, 6",Dascyllus trimaculatus,1,30,Ashmore Reef,Pomacentridae,Dascyllus,trimaculatus,37372075,AD,16.4,16.4,,"P,SC",Ross Marriott
"DEH_5, 6",Gymnocranius grandoculis,2,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,3.93333,60.85,,P,Ross Marriott
"DEH_5, 6",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,20.76667,20.76667,61.56667,F,Ross Marriott
"DEH_5, 6",Lethrinus ravus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,4.15,18.36667,12.5,F,Ross Marriott
"DEH_5, 6",Lutjanus decussatus,1,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,4.16666,4.16666,,P,Ross Marriott
"DEH_5, 6",Lutjanus fulviflamma,1,30,Ashmore Reef,Lutjanidae,Lutjanus,fulviflamma,37346034,AD,55.36666,55.36666,57.98333,F,Ross Marriott
"DEH_5, 6",Chaetodon kleinii,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,32.85,32.85,,P,Ross Marriott
"DEH_5, 6",Lutjanus kasmira,5,30,Ashmore Reef,Lutjanidae,Lutjanus,kasmira,37346044,AD,3.06666,9.2,3.08333,F,Ross Marriott
"DEH_5, 6",Caesio teres,15,30,Ashmore Reef,Caesionidae,Caesio,teres,37346037,AD,25.4,45.25,,P,Ross Marriott
"DEH_5, 6",Neoglyphidodon melas,3,30,Ashmore Reef,Pomacentridae,Neoglyphidodon,melas,37372084,AD,28.31667,28.71667,,P,Ross Marriott
"DEH_5, 6",Pentapodus emeryii,2,30,Ashmore Reef,Nemipteridae,Pentapodus,emeryii,37347027,AD,12.25,44,,P,Ross Marriott
"DEH_5, 6",Pseudobalistes fuscus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,fuscus,37465027,AD,24.05,24.05,,P,Ross Marriott
"DEH_5, 6",Pterocaesio marri,25,30,Ashmore Reef,Caesionidae,Pterocaesio,marri,37346068,AD,57.06667,57.1,,P,Ross Marriott
"DEH_5, 6",Scomberoides tol,1,30,Ashmore Reef,Carangidae,Scomberoides,tol,37337044,AD,52.7,52.7,,P,Ross Marriott
"DEH_5, 6",Stegastes fasciolatus,1,30,Ashmore Reef,Pomacentridae,Stegastes,fasciolatus,37372132,AD,42.45,42.45,,P,Ross Marriott
"DEH_5, 6",Symphorus nematophorus,1,30,Ashmore Reef,Lutjanidae,Symphorus,nematophorus,37346017,AD,1.91666,1.91666,,P,Ross Marriott
"DEH_5, 6",Lutjanus gibbus,4,30,Ashmore Reef,Lutjanidae,Lutjanus,gibbus,37346028,AD,3.4,53.51667,,P,Ross Marriott
"DEH_5, 5",Unknown sp14,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp14,37990575,AD,43.16667,43.16667,,P,Ross Marriott
"DEH_5, 5",Pygoplites diacanthus,2,30,Ashmore Reef,Pomacanthidae,Pygoplites,diacanthus,37365082,AD,6.51666,8.13333,,P,Ross Marriott
"DEH_5, 5",Scarus flavipectoralis,3,30,Ashmore Reef,Scaridae,Scarus,flavipectoralis,37386014,AD,1.31666,1.58333,,P,Ross Marriott
"DEH_5, 5",Scolopsis bilineata,1,30,Ashmore Reef,Nemipteridae,Scolopsis,bilineata,37347031,AD,1.13333,1.13333,,P,Ross Marriott
"DEH_5, 5",Siganus corallinus,2,30,Ashmore Reef,Siganidae,Siganus,corallinus,37438008,AD,5.5,5.68333,,P,Ross Marriott
"DEH_5, 5",Siganus virgatus,1,30,Ashmore Reef,Siganidae,Siganus,virgatus,37438016,AD,5.15,5.15,,P,Ross Marriott
"DEH_5, 5",Sufflamen chrysopterum,1,30,Ashmore Reef,Balistidae,Sufflamen,chrysopterum,37465079,AD,32.73333,32.73333,,P,Ross Marriott
"DEH_5, 5",Thalassoma lunare,2,30,Ashmore Reef,Labridae,Thalassoma,lunare,37384167,AD,0.88333,0.96666,,"P,SC",Ross Marriott
"DEH_5, 6",Chromis opercularis,2,30,Ashmore Reef,Pomacentridae,Chromis,opercularis,37372148,AD,10.23333,10.31667,,P,Ross Marriott
"DEH_5, 5",Unknown sp12,1,30,Ashmore Reef,Pomacentridae,Unknown,sp12,37990576,AD,1.2,1.2,59.8,F,Ross Marriott
"DEH_5, 6",Unknown sp4,3,30,Ashmore Reef,Carangidae,Unknown,sp4,37990521,AD,24.6,24.61667,,P,Ross Marriott
"DEH_5, 5",Unknown sp23,1,30,Ashmore Reef,Scaridae,Unknown,sp23,37990574,AD,1.18333,1.18333,,P,Ross Marriott
"DEH_5, 5",Variola albimarginata,1,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,0.9,0.9,,P,Ross Marriott
"DEH_5, 5",Zanclus cornutus,4,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,7.08333,8.65,,P,Ross Marriott
"DEH_5, 6",Acanthurus dussumieri,1,30,Ashmore Reef,Acanthuridae,Acanthurus,dussumieri,37437008,AD,11.06667,11.06667,,P,Ross Marriott
"DEH_5, 6",Amblyglyphidodon aureus,1,30,Ashmore Reef,Pomacentridae,Amblyglyphidodon,aureus,37372016,AD,11.28333,11.28333,,P,Ross Marriott
"DEH_5, 6",Aprion virescens,5,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,3.91666,4.96666,,P,Ross Marriott
"DEH_5, 6",Bodianus axillaris,1,30,Ashmore Reef,Labridae,Bodianus,axillaris,37384053,AD,29.91667,29.91667,,P,Ross Marriott
"DEH_5, 5",Unknown sp11,3,30,Ashmore Reef,Pomacentridae,Unknown,sp11,37990560,AD,1.13333,5.73333,,P,Ross Marriott
"DEH_6, 1",Pomacanthus sexstriatus,2,30,Ashmore Reef,Pomacanthidae,Pomacanthus,sexstriatus,37365010,AD,8.93333,57.25,,P,Ross Marriott
"DEH_6, 1",Malacanthus latovittatus,1,30,Ashmore Reef,Malacanthidae,Malacanthus,latovittatus,37331010,AD,42.78333,42.78333,,P,Ross Marriott
"DEH_6, 1",Naso annulatus,2,30,Ashmore Reef,Acanthuridae,Naso,annulatus,37437024,AD,9.15,9.56666,,P,Ross Marriott
"DEH_6, 1",Naso hexacanthus,6,30,Ashmore Reef,Acanthuridae,Naso,hexacanthus,37437028,AD,4.73333,5.53333,,P,Ross Marriott
"DEH_6, 1",Parapercis nebulosa,1,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,27.3,27.3,,P,Ross Marriott
"DEH_6, 1",Parupeneus barberinus,2,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,4.23333,4.28333,,P,Ross Marriott
"DEH_6, 1",Parupeneus multifasciatus,3,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,2.9,33.76667,,P,Ross Marriott
"DEH_6, 1",Pentapodus emeryii,4,30,Ashmore Reef,Nemipteridae,Pentapodus,emeryii,37347027,AD,3.51666,59.26667,,P,Ross Marriott
"DEH_5, 6",Thalassoma lunare,1,30,Ashmore Reef,Labridae,Thalassoma,lunare,37384167,AD,32.63334,32.63334,,"P,SC",Ross Marriott
"DEH_6, 1",Pomacanthus imperator,1,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,16.75,16.75,,P,Ross Marriott
"DEH_6, 1",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,2.2,2.3,33.86666,F,Ross Marriott
"DEH_6, 1",Scolopsis xenochrous,1,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,2.38333,2.38333,,P,Ross Marriott
"DEH_6, 1",Siganus argenteus,2,30,Ashmore Reef,Siganidae,Siganus,argenteus,37438007,AD,2.46666,4.51666,,P,Ross Marriott
"DEH_6, 1",Sufflamen fraenatum,2,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,6.75,8.48333,50.28333,F,Ross Marriott
"DEH_6, 1",Triaenodon obesus,1,30,Ashmore Reef,Carcharhinidae,Triaenodon,obesus,37018038,AD,30.78333,30.78333,58.51667,F,Ross Marriott
"DEH_6, 1",Variola albimarginata,2,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,7.68333,49.51667,,P,Ross Marriott
"DEH_6, 1",Zanclus cornutus,3,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,3.38333,3.51666,,P,Ross Marriott
"DEH_7, 3",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,13.55,13.55,,P,Ross Marriott
"DEH_6, 1",Platax batavianus,1,30,Ashmore Reef,Ephippidae,Platax,batavianus,37362002,AD,3.58333,3.58333,,P,Ross Marriott
"DEH_6, 1",Chrysiptera rollandi,1,30,Ashmore Reef,Pomacentridae,Chrysiptera,rollandi,37372067,AD,32.1,32.1,,P,Ross Marriott
"DEH_6, 2",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,5.16666,5.16666,,P,Ross Marriott
"DEH_6, 1",Acanthurus auranticavus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,4.78333,4.78333,,P,Ross Marriott
"DEH_6, 1",Acanthurus olivaceus,3,30,Ashmore Reef,Acanthuridae,Acanthurus,olivaceus,37437016,AD,2.1,4.21666,,P,Ross Marriott
"DEH_6, 1",Acanthurus pyroferus,2,30,Ashmore Reef,Acanthuridae,Acanthurus,pyroferus,37437017,AD,7.35,9.31666,,P,Ross Marriott
"DEH_6, 1",Apolemichthys trimaculatus,5,30,Ashmore Reef,Pomacanthidae,Apolemichthys,trimaculatus,37365016,AD,3.8,47.66667,,P,Ross Marriott
"DEH_6, 1",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,15.86667,15.86667,15.85,F,Ross Marriott
"DEH_6, 1",Chaetodon kleinii,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,4.3,16.21667,,P,Ross Marriott
"DEH_6, 1",Macolor niger,1,30,Ashmore Reef,Lutjanidae,Macolor,niger,37346048,JUV,3.65,3.65,,P,Ross Marriott
"DEH_6, 1",Chlorurus sordidus,1,30,Ashmore Reef,Scaridae,Chlorurus,sordidus,37386030,AD,7.41666,7.41666,,P,Ross Marriott
"DEH_6, 1",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,3.06666,3.06666,,P,Ross Marriott
"DEH_6, 1",Coradion altivelis,3,30,Ashmore Reef,Chaetodontidae,Coradion,altivelis,37365018,AD,3.98333,52.75,,P,Ross Marriott
"DEH_6, 1",Forcipiger longirostris,2,30,Ashmore Reef,Chaetodontidae,Forcipiger,longirostris,37365069,AD,3.7,7.16666,,P,Ross Marriott
"DEH_6, 1",Genicanthus lamarck,1,30,Ashmore Reef,Pomacanthidae,Genicanthus,lamarck,37365070,AD,3.78333,3.78333,,P,Ross Marriott
"DEH_6, 1",Gnathanodon speciosus,1,30,Ashmore Reef,Carangidae,Gnathanodon,speciosus,37337012,AD,30.7,30.7,,P,Ross Marriott
"DEH_6, 1",Halichoeres marginatus,1,30,Ashmore Reef,Labridae,Halichoeres,marginatus,37384114,AD,3.51666,3.51666,,P,Ross Marriott
"DEH_6, 1",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,33.71667,33.71667,33.73333,F,Ross Marriott
"DEH_6, 1",Lethrinus ravus,11,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,2.76666,25.45,21.7,F,Ross Marriott
"DEH_5, 6",Unknown sp1,1,30,Ashmore Reef,Scombridae,Unknown,sp1,37990520,AD,24.53333,24.53333,,P,Ross Marriott
"DEH_6, 1",Chaetodon lineolatus,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,lineolatus,37365041,AD,3.65,3.78333,,P,Ross Marriott
"DEH_8, 6",Chaetodon auriga,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,auriga,37365019,AD,54.03333,54.06667,,P,Ross Marriott
"DEH_8, 4",Lethrinus rubrioperculatus,4,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,7.91666,29.93333,25.15,F,Ross Marriott
"DEH_8, 5",Unknown sp1,1,30,Ashmore Reef,Sepiidae,Unknown,sp1,37990535,AD,2.58333,2.58333,,P,Ross Marriott
"DEH_8, 5",Unknown sp10,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp10,37990536,AD,4.93333,4.93333,,P,Ross Marriott
"DEH_8, 5",Unknown sp19,1,30,Ashmore Reef,Labridae,Unknown,sp19,37990542,AD,52.78333,52.78333,,P,Ross Marriott
"DEH_8, 5",Upeneus tragula,2,30,Ashmore Reef,Mullidae,Upeneus,tragula,37355014,AD,50.96667,51.01667,,P,Ross Marriott
"DEH_8, 6",Abalistes stellatus,2,30,Ashmore Reef,Balistidae,Abalistes,stellatus,37465011,AD,23.38333,42.41667,26.41667,F,Ross Marriott
"DEH_8, 6",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,6.56666,6.56666,,P,Ross Marriott
"DEH_8, 5",Ptereleotris hanae,2,30,Ashmore Reef,Microdesmidae,Ptereleotris,hanae,37435017,AD,11.33333,20.98333,,P,Ross Marriott
"DEH_8, 6",Caesio teres,5,30,Ashmore Reef,Caesionidae,Caesio,teres,37346037,AD,2.81666,3.61666,,P,Ross Marriott
"DEH_8, 5",Pseudanthias sp6,4,30,Ashmore Reef,Serranidae,Pseudanthias,sp6,37990537,AD,6.11666,39.5,,"P,SC",Ross Marriott
"DEH_8, 6",Coris pictoides,1,30,Ashmore Reef,Labridae,Coris,pictoides,37384096,AD,2.31666,2.31666,,P,Ross Marriott
"DEH_8, 6",Echeneis naucrates,1,30,Ashmore Reef,Echeneidae,Echeneis,naucrates,37336001,AD,51,51,,P,Ross Marriott
"DEH_8, 6",Epinephelus maculatus,2,30,Ashmore Reef,Serranidae,Epinephelus,maculatus,37311011,AD,15,15.55,,P,Ross Marriott
"DEH_8, 6",Gymnocranius grandoculis,1,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,2.45,2.45,,P,Ross Marriott
"DEH_8, 6",Lethrinus rubrioperculatus,16,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,2.68333,47.11666,29.56667,F,Ross Marriott
"DEH_8, 6",Lutjanus gibbus,13,30,Ashmore Reef,Lutjanidae,Lutjanus,gibbus,37346028,AD,34.01667,36.65,34.01667,F,Ross Marriott
"DEH_8, 6",Melichthys vidua,1,30,Ashmore Reef,Balistidae,Melichthys,vidua,37465058,AD,4.41666,4.41666,,P,Ross Marriott
"DEH_8, 6",Balistoides viridescens,2,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,53.61666,53.71667,,P,Ross Marriott
"DEH_8, 5",Eubalichthys caeruleoguttatus,1,30,Ashmore Reef,Monacanthidae,Eubalichthys,caeruleoguttatus,37465018,JUV,12.65,12.65,29.75,F,Ross Marriott
"DEH_7, 3",Gymnocranius euanus,1,30,Ashmore Reef,Lethrinidae,Gymnocranius,euanus,37351022,AD,32.98333,32.98333,,P,Ross Marriott
"DEH_8, 4",Pentapodus vitta,3,30,Ashmore Reef,Nemipteridae,Pentapodus,vitta,37347022,AD,3.36666,4.15,4.06666,F,Ross Marriott
"DEH_8, 4",Ptereleotris hanae,2,30,Ashmore Reef,Microdesmidae,Ptereleotris,hanae,37435017,AD,4.36666,4.41666,,P,Ross Marriott
"DEH_8, 4",Rhynchobatus djiddensis,1,30,Ashmore Reef,Rhinidae,Rhynchobatus,djiddensis,37026001,AD,27.46667,27.46667,27.9,F,Ross Marriott
"DEH_8, 4",Unknown sp,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp,39125000,AD,28.91667,28.91667,,"P,CO",Ross Marriott
"DEH_8, 4",Unknown sp9,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp9,37990531,AD,28.33333,28.33333,,P,Ross Marriott
"DEH_8, 5",Abalistes stellatus,2,30,Ashmore Reef,Balistidae,Abalistes,stellatus,37465011,AD,37.46667,42.8,,"P,SC",Ross Marriott
"DEH_8, 5",Rhynchobatus djiddensis,1,30,Ashmore Reef,Rhinidae,Rhynchobatus,djiddensis,37026001,AD,62.05,62.05,,P,Ross Marriott
"DEH_8, 5",Coris caudimacula,5,30,Ashmore Reef,Labridae,Coris,caudimacula,37384092,AD,5.25,37.06667,13.16667,"F,SC",Ross Marriott
"DEH_8, 6",Scarus forsteni,1,30,Ashmore Reef,Scaridae,Scarus,forsteni,37386015,AD,18.35,18.35,,P,Ross Marriott
"DEH_8, 5",Hemitriakis falcata,1,30,Ashmore Reef,Triakidae,Hemitriakis,falcata,37017009,AD,42.13334,42.13334,,P,Ross Marriott
"DEH_8, 5",Labroides dimidiatus,2,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,29.05,60.63334,,P,Ross Marriott
"DEH_8, 5",Lagocephalus sceleratus,1,30,Ashmore Reef,Tetraodontidae,Lagocephalus,sceleratus,37467007,AD,26.81667,26.81667,27.23333,F,Ross Marriott
"DEH_8, 5",Leptojulis cyanopleura,10,30,Ashmore Reef,Labridae,Leptojulis,cyanopleura,37384027,AD,1.43333,1.71666,,"P,SC",Ross Marriott
"DEH_8, 5",Lethrinus rubrioperculatus,5,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,37.93333,60.88334,,"P,SC",Ross Marriott
"DEH_8, 5",Parapercis nebulosa,1,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,35.73333,35.73333,,P,Ross Marriott
"DEH_8, 5",Pastinachus ater,1,30,Ashmore Reef,Dasyatidae,Pastinachus,ater,37035011,AD,50.35,50.35,,P,Ross Marriott
"DEH_8, 5",Chrysiptera tricincta,1,30,Ashmore Reef,Pomacentridae,Chrysiptera,tricincta,37372071,AD,24.15,24.15,,P,Ross Marriott
"DEH_9, 3",Gymnocranius grandoculis,1,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,44.28333,44.28333,,P,Ross Marriott
"DEH_9, 2",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,29.7,29.7,,P,Ross Marriott
"DEH_9, 2",Pseudanthias sp,6,30,Ashmore Reef,Serranidae,Pseudanthias,sp,37311942,AD,3.05,22.55,,P,Ross Marriott
"DEH_9, 2",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,31.91667,31.91667,,P,Ross Marriott
"DEH_9, 2",Unknown sp2,1,30,Ashmore Reef,Serranidae,Unknown,sp2,37991838,AD,31.3,31.3,,P,Ross Marriott
"DEH_9, 3",Abalistes stellatus,1,30,Ashmore Reef,Balistidae,Abalistes,stellatus,37465011,AD,10.76667,10.76667,,P,Ross Marriott
"DEH_9, 3",Acanthurus dussumieri,2,30,Ashmore Reef,Acanthuridae,Acanthurus,dussumieri,37437008,AD,25.98333,54.66667,,P,Ross Marriott
"DEH_9, 3",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,9.31666,9.31666,,P,Ross Marriott
"DEH_8, 6",Neotrygon australiae,1,30,Ashmore Reef,Dasyatidae,Neotrygon,australiae,37035004,AD,3.43333,3.43333,,P,Ross Marriott
"DEH_9, 3",Carangoides orthogrammus,1,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,23.65,23.65,,P,Ross Marriott
"DEH_9, 2",Lethrinus rubrioperculatus,6,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,3.91666,30.1,12.06667,F,Ross Marriott
"DEH_9, 3",Iniistius pavo,1,30,Ashmore Reef,Labridae,Iniistius,pavo,37384177,AD,14.71667,14.71667,,P,Ross Marriott
"DEH_9, 3",Lethrinus amboinensis,3,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,7.9,41,51.6,F,Ross Marriott
"DEH_9, 3",Lethrinus rubrioperculatus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,3.28333,25.41667,24.13333,F,Ross Marriott
"DEH_9, 3",Malacanthus latovittatus,2,30,Ashmore Reef,Malacanthidae,Malacanthus,latovittatus,37331010,AD,3.63333,13.66667,,P,Ross Marriott
"DEH_9, 3",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,54.66667,54.66667,,P,Ross Marriott
"DEH_9, 3",Sphyrna mokarran,1,30,Ashmore Reef,Sphyrnidae,Sphyrna,mokarran,37019002,AD,23.83333,23.83333,,P,Ross Marriott
"DEH_9, 3",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,28.15,28.15,,P,Ross Marriott
"DEH_9, 3",Carangoides ferdau,1,30,Ashmore Reef,Carangidae,Carangoides,ferdau,37337068,AD,36.15,36.15,,P,Ross Marriott
"DEH_9, 2",Cirrhilabrus sp,20,30,Ashmore Reef,Labridae,Cirrhilabrus,sp,37384910,AD,10.3,19.16667,,P,Ross Marriott
"DEH_8, 4",Lactoria cornuta,1,30,Ashmore Reef,Ostraciidae,Lactoria,cornuta,37466004,AD,59.6,59.6,,P,Ross Marriott
"DEH_8, 6",Scolopsis xenochrous,2,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,3.48333,3.51666,,P,Ross Marriott
"DEH_8, 6",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,38.41667,38.41667,,P,Ross Marriott
